long_prompt,short_prompt,
"A detailed digital illustration of a nocturnal city street, awash in red and blue hues. A solitary figure, shrouded in mystery, stands at its heart, while towering buildings line the sides, adorned with luminous windows and vibrant advertisements. The rainy street, with reflecting lights and shadows, leads the eye to an intricate, momentary snapshot of an urban pause.",비 내리는 도심 거리를 배경으로 서 있는 신비로운 인물을 그릴 미드저니 프롬프트 작성해줘,
"A studio portrait of a confident young woman with a bold, braided hairstyle and an elegant gold-accented jacket. The moody background, a deep brown, contrasts her light features, drawing attention to her commanding gaze and expressive face.",금색 장식이 있는 자켓을 입고 자신감 넘치는 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed, realistic illustration of a coiled green dragon inhabiting a prehistoric stone cave, its head turned towards the viewer with an intimidating gaze. The cave, shrouded in darkness, features a winding stone staircase leading upwards, surrounded by a network of moss-covered walls. Light seeps in from above, casting long shadows, while the dragon's flame adds an eerie glow, fostering a sense of mystery and depth.",고대 동굴 속에서 서 있는 녹색 드래곤을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of an ancient, frozen castle, its towers piercing the cold, dark sky. The entire structure, nestled on a rocky outcrop, is encased in ice, capturing a captivating tale of time standing still.",얼어붙은 성이 있는 고대 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A vibrant, energetic scene unfolds: a young blonde woman, clad in white, is positioned before a bustling carousel. The viewer is drawn into her serene gaze, becoming a silent witness alongside her as the carousel blurs into a kaleidoscope of pink and green.",분홍색과 초록색으로 회전목마 앞에 서 있는 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a bearded man in a black coat with a vibrant yellow collar. His face, partially hidden behind a mask, adds mystery. The background, a gray and yellow blend, features Japanese characters, adding an exotic twist. The illustration is a captivating blend of bold colors, intricate details, and mystery.",검은색 코트를 입고 노란색 칼라가 있는 남성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a serious woman adorned in a white jellyfish-like ensemble, striking and mysterious, set against a dark, rocky backdrop, inviting interpretations with her direct gaze.",어두운 배경에서 젤리피시처럼 보이는 의상을 입은 여성을 그릴 미드저니 프롬프트 작성해줘,
"A vibrant watercolor scene: a confident young woman, clad in a casual outfit, strides along a bustling city street. The vibrant palette and charming details capture a lively urban atmosphere, with the woman's figure standing out against a soft, colorful backdrop.",도시 거리에서 자신감 넘치는 여성을 그릴 미드저니 프롬프트 작성해줘,
"A majestic red and black dragon perches atop a rocky outcrop, its wings spread in a grand display of power. The sea of white waves below and the orange sky beyond create a vibrant, intense backdrop. An awe-inspiring, three-dimensional scene.",붉고 검은 드래곤이 바위 위에 앉아 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a queen adorned in white and gold, her eyes a piercing blue, set against a deep blue backdrop, exuding an aura of serene majesty.",흰색과 금색 의상을 입은 여왕이 푸른 배경 앞에 서 있는 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A captivating portrait comes to mind: a delicate, thoughtful figure amidst a neutral backdrop. The subject, a woman with dark hair, wears a black dress adorned with a single, elegant flower. Her eyes are closed, adding mystery, while soft lighting casts a warm glow on her serene face. A captivating snapshot that focuses solely on her, leaving her story open to interpretation.",어두운 배경 속에서 신비로운 여성이 꽃을 단 검정 드레스를 입고 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: A mysterious woman adorned in blue and white stones, her grand headdress and necklace the focal point, against a stark black background, capturing the intrigue and elegance of her attire.",푸른색과 금색 갑옷을 입은 미래적인 전사와 신비로운 생물을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: Futuristic warrior, blue and gold armor, determined, sword and shield. Looming mysterious creature, otherworldly glow. Dark blue and green background, night jungle. Intriguing, dangerous, and epic.",산호초에서 영감을 얻은 머리 장식을 한 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a woman adorned in a coral reef-inspired headdress, her vibrant red and white accessory contrasting her dark hair and white geometric dress. Against a frozen, blue backdrop, her poised figure stands out as the sole focus, a striking, enigmatic presence.",비 오는 거리에서 오렌지 후드티를 입은 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a solitary young woman in an orange hoodie, her hair a vibrant mix of pink and orange, standing beneath a streetlight in the night-time rain. Her gaze is pensive, directed into the distance, while the vibrant, blurred cityscape behind her adds to the atmosphere.",강렬한 시선의 도마뱀을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration featuring a vibrant lizard. The central lizard, perched on a rock, captures the viewer's attention with its intense gaze, while a dreamy yellow background adds a mysterious depth.",세 마스트 배가 평화로운 바다 위에서 항해하는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A stunning stained glass depiction of a three-masted ship sailing upon a serene ocean. The central vessel is surrounded by a warm orange sky and a deep blue sea, with a colorful, vibrant harbor in the background. The image captures a sense of tranquility and adventure.",신비로운 전사가 마스크를 쓰고 숲속에 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration featuring a mysterious warrior, their expression hidden behind an intricate mask, clad in monochrome armor adorned with cultural motifs. A splash of red adds drama to their attire. The warrior stands in a forest, surrounded by detailed foliage, creating a sense of depth. The illustration captures a hauntingly beautiful moment, inviting viewers to interpret the warrior's story.",겨울의 고요한 풍경 속에 있는 현대적인 집을 그릴 미드저니 프롬프트 작성해줘,
"A detailed, inviting winter scene: A modern house, with large windows and a triangular roof, nestled in a snowy mountain landscape. Surrounded by trees with pops of red, reflected in a calm lake, creating symmetry. The cold is balanced by the warm glow of the house, creating a harmonious, serene, and inviting atmosphere.",신비롭고 따뜻한 분위기를 자아내는 겨울의 집을 그릴 미드저니 프롬프트 작성해줘,
"A serene, detailed 3D render: a modern, dark wood & glass house nestled in a snowy forest. It stands on a lake's edge, with a curved roof, balcony, and large windows offering forest & lake views. The peaceful, lit scene conveys tranquility, its architecture harmonizing with nature.",어두운 숲 속에 자리 잡은 현대적인 어두운 나무와 유리로 된 집을 그릴 미드저니 프롬프트 작성해줘,
